Country/Area,Item1,Purpose,Year,Overnight Stays
Thailand,Toyama,Overall,2012,"3,110"
Thailand,Toyama,Overall,2013,"8,020"
Thailand,Toyama,Overall,2014,"8,530"
Thailand,Toyama,Overall,2015,"10,260"
Thailand,Toyama,Overall,2016,"8,520"
Thailand,Toyama,Overall,2017,"9,220"
Thailand,Toyama,Overall,2018,"10,440"
Thailand,Toyama,Overall,2019,"10,020"
Thailand,Toyama,Overall,2020,"2,190"
Thailand,Toyama,Overall,2021,80
Thailand,Toyama,Overall,2022,"1,030"
Thailand,Toyama,Overall,2023,"11,290"
Thailand,Toyama,Overall,2024,"9,970"
Thailand,Wakayama,Overall,2011,510
Thailand,Wakayama,Overall,2012,740
Thailand,Wakayama,Overall,2013,"2,550"
Thailand,Wakayama,Overall,2014,"4,780"
Thailand,Wakayama,Overall,2015,"5,760"
Thailand,Wakayama,Overall,2016,"11,670"
Thailand,Wakayama,Overall,2017,"12,240"
Thailand,Wakayama,Overall,2018,"9,970"
Thailand,Wakayama,Overall,2019,"8,230"
Thailand,Wakayama,Overall,2020,960
Thailand,Wakayama,Overall,2021,110
Thailand,Wakayama,Overall,2022,"1,490"
Thailand,Wakayama,Overall,2023,"5,330"
Thailand,Wakayama,Overall,2024,"4,610"
Thailand,Yamagata,Overall,2011,130
Thailand,Yamagata,Overall,2012,370
Thailand,Yamagata,Overall,2013,800
Thailand,Yamagata,Overall,2014,"1,670"
Thailand,Yamagata,Overall,2015,"1,790"
Thailand,Yamagata,Overall,2016,"3,860"
Thailand,Yamagata,Overall,2017,"3,420"
Thailand,Yamagata,Overall,2018,"6,340"
Thailand,Yamagata,Overall,2019,"11,630"
Thailand,Yamagata,Overall,2020,"5,600"
Thailand,Yamagata,Overall,2021,160
Thailand,Yamagata,Overall,2022,"1,530"
Thailand,Yamagata,Overall,2023,"10,620"
Thailand,Yamagata,Overall,2024,"9,980"
Thailand,Yamaguchi,Overall,2011,410
Thailand,Yamaguchi,Overall,2012,"1,230"
Thailand,Yamaguchi,Overall,2013,"1,360"
Thailand,Yamaguchi,Overall,2014,740
Thailand,Yamaguchi,Overall,2015,"1,910"
Thailand,Yamaguchi,Overall,2016,"1,720"
Thailand,Yamaguchi,Overall,2017,"4,700"
Thailand,Yamaguchi,Overall,2018,"2,200"
Thailand,Yamaguchi,Overall,2019,"1,900"
Thailand,Yamaguchi,Overall,2020,380
Thailand,Yamaguchi,Overall,2021,80
Thailand,Yamaguchi,Overall,2022,430
Thailand,Yamaguchi,Overall,2023,980
Thailand,Yamaguchi,Overall,2024,"1,980"
Thailand,Yamanashi,Overall,2011,"17,870"
Thailand,Yamanashi,Overall,2012,"40,450"
Thailand,Yamanashi,Overall,2013,"85,620"
Thailand,Yamanashi,Overall,2014,"131,910"
Thailand,Yamanashi,Overall,2015,"107,380"
Thailand,Yamanashi,Overall,2016,"102,720"
Thailand,Yamanashi,Overall,2017,"153,910"
Thailand,Yamanashi,Overall,2018,"153,040"
Thailand,Yamanashi,Overall,2019,"152,690"
Thailand,Yamanashi,Overall,2020,"26,660"
Thailand,Yamanashi,Overall,2021,160
Thailand,Yamanashi,Overall,2022,"31,480"
Thailand,Yamanashi,Overall,2023,"144,420"
Thailand,Yamanashi,Overall,2024,"142,960"
United Kingdom,Aichi,Overall,2011,"7,700"
United Kingdom,Aichi,Overall,2012,"9,390"
United Kingdom,Aichi,Overall,2013,"9,680"
United Kingdom,Aichi,Overall,2014,"10,430"
United Kingdom,Aichi,Overall,2015,"11,520"
United Kingdom,Aichi,Overall,2016,"12,920"
United Kingdom,Aichi,Overall,2017,"15,200"
United Kingdom,Aichi,Overall,2018,"14,010"
United Kingdom,Aichi,Overall,2019,"24,140"
United Kingdom,Aichi,Overall,2020,"3,240"
United Kingdom,Aichi,Overall,2021,"1,240"
United Kingdom,Aichi,Overall,2022,"4,370"
United Kingdom,Aichi,Overall,2023,"20,480"
United Kingdom,Aichi,Overall,2024,"28,880"
United Kingdom,Akita,Overall,2011,170
United Kingdom,Akita,Overall,2012,300
United Kingdom,Akita,Overall,2013,400
United Kingdom,Akita,Overall,2014,450
United Kingdom,Akita,Overall,2015,470
United Kingdom,Akita,Overall,2016,570
United Kingdom,Akita,Overall,2017,"1,030"
United Kingdom,Akita,Overall,2018,"1,260"
United Kingdom,Akita,Overall,2019,"1,680"
United Kingdom,Akita,Overall,2020,310
United Kingdom,Akita,Overall,2021,820
United Kingdom,Akita,Overall,2022,"1,050"
United Kingdom,Akita,Overall,2023,900
United Kingdom,Akita,Overall,2024,"1,000"
United Kingdom,Aomori,Overall,2011,300
United Kingdom,Aomori,Overall,2012,470
United Kingdom,Aomori,Overall,2013,250
United Kingdom,Aomori,Overall,2014,390
United Kingdom,Aomori,Overall,2015,590
United Kingdom,Aomori,Overall,2016,960
United Kingdom,Aomori,Overall,2017,"1,190"
United Kingdom,Aomori,Overall,2018,"2,710"
United Kingdom,Aomori,Overall,2019,"2,730"
United Kingdom,Aomori,Overall,2020,710
United Kingdom,Aomori,Overall,2021,250
United Kingdom,Aomori,Overall,2022,240
United Kingdom,Aomori,Overall,2023,"2,270"
United Kingdom,Aomori,Overall,2024,"4,550"
United Kingdom,Chiba,Overall,2011,"28,860"
United Kingdom,Chiba,Overall,2012,"37,820"
United Kingdom,Chiba,Overall,2013,"36,890"
United Kingdom,Chiba,Overall,2014,"33,330"
United Kingdom,Chiba,Overall,2015,"34,650"
United Kingdom,Chiba,Overall,2016,"33,990"
United Kingdom,Chiba,Overall,2017,"32,600"
United Kingdom,Chiba,Overall,2018,"40,260"
United Kingdom,Chiba,Overall,2019,"52,160"
United Kingdom,Chiba,Overall,2020,"9,800"
United Kingdom,Chiba,Overall,2021,"7,280"
United Kingdom,Chiba,Overall,2022,"6,310"
United Kingdom,Chiba,Overall,2023,"32,820"
United Kingdom,Chiba,Overall,2024,"42,000"
United Kingdom,Ehime,Overall,2011,630
United Kingdom,Ehime,Overall,2012,590
United Kingdom,Ehime,Overall,2013,480
United Kingdom,Ehime,Overall,2014,650
United Kingdom,Ehime,Overall,2015,860
United Kingdom,Ehime,Overall,2016,"1,230"
United Kingdom,Ehime,Overall,2017,"1,760"
United Kingdom,Ehime,Overall,2018,"1,830"
United Kingdom,Ehime,Overall,2019,"2,050"
United Kingdom,Ehime,Overall,2020,380
United Kingdom,Ehime,Overall,2021,30
United Kingdom,Ehime,Overall,2022,310
United Kingdom,Ehime,Overall,2023,"2,460"
United Kingdom,Ehime,Overall,2024,"3,110"
United Kingdom,Fukui,Overall,2011,90
United Kingdom,Fukui,Overall,2012,130
United Kingdom,Fukui,Overall,2013,250
United Kingdom,Fukui,Overall,2014,230
United Kingdom,Fukui,Overall,2015,280
United Kingdom,Fukui,Overall,2016,230
United Kingdom,Fukui,Overall,2017,370
United Kingdom,Fukui,Overall,2018,680
United Kingdom,Fukui,Overall,2019,650
United Kingdom,Fukui,Overall,2020,410
United Kingdom,Fukui,Overall,2021,110
United Kingdom,Fukui,Overall,2022,160
United Kingdom,Fukui,Overall,2023,650
United Kingdom,Fukui,Overall,2024,"1,680"
United Kingdom,Fukuoka,Overall,2011,"4,590"
United Kingdom,Fukuoka,Overall,2012,"5,020"
United Kingdom,Fukuoka,Overall,2013,"6,360"
United Kingdom,Fukuoka,Overall,2014,"8,310"
United Kingdom,Fukuoka,Overall,2015,"12,380"
United Kingdom,Fukuoka,Overall,2016,"16,270"
United Kingdom,Fukuoka,Overall,2017,"13,310"
United Kingdom,Fukuoka,Overall,2018,"14,880"
United Kingdom,Fukuoka,Overall,2019,"37,950"
United Kingdom,Fukuoka,Overall,2020,"3,070"
United Kingdom,Fukuoka,Overall,2021,410
United Kingdom,Fukuoka,Overall,2022,"3,460"
United Kingdom,Fukuoka,Overall,2023,"29,480"
United Kingdom,Fukuoka,Overall,2024,"40,690"
United Kingdom,Fukushima,Overall,2011,410
United Kingdom,Fukushima,Overall,2012,510
United Kingdom,Fukushima,Overall,2013,300
United Kingdom,Fukushima,Overall,2014,270
United Kingdom,Fukushima,Overall,2015,500
United Kingdom,Fukushima,Overall,2016,770
United Kingdom,Fukushima,Overall,2017,840
United Kingdom,Fukushima,Overall,2018,"1,080"
United Kingdom,Fukushima,Overall,2019,"1,290"
United Kingdom,Fukushima,Overall,2020,490
United Kingdom,Fukushima,Overall,2021,300
United Kingdom,Fukushima,Overall,2022,280
United Kingdom,Fukushima,Overall,2023,"1,480"
United Kingdom,Fukushima,Overall,2024,"1,990"
United Kingdom,Gifu,Overall,2011,"1,660"
United Kingdom,Gifu,Overall,2012,"4,380"
United Kingdom,Gifu,Overall,2013,"6,360"
United Kingdom,Gifu,Overall,2014,"8,150"
United Kingdom,Gifu,Overall,2015,"13,590"
United Kingdom,Gifu,Overall,2016,"15,730"
United Kingdom,Gifu,Overall,2017,"19,770"
United Kingdom,Gifu,Overall,2018,"25,100"
United Kingdom,Gifu,Overall,2019,"28,480"
United Kingdom,Gifu,Overall,2020,"1,640"
United Kingdom,Gifu,Overall,2021,670
United Kingdom,Gifu,Overall,2022,"1,950"
United Kingdom,Gifu,Overall,2023,"20,350"
United Kingdom,Gifu,Overall,2024,"45,250"
United Kingdom,Gunma,Overall,2011,370
United Kingdom,Gunma,Overall,2012,550
United Kingdom,Gunma,Overall,2013,730
United Kingdom,Gunma,Overall,2014,620
United Kingdom,Gunma,Overall,2015,"1,140"
United Kingdom,Gunma,Overall,2016,"1,800"
United Kingdom,Gunma,Overall,2017,"1,620"
United Kingdom,Gunma,Overall,2018,"1,500"
United Kingdom,Gunma,Overall,2019,"1,790"
United Kingdom,Gunma,Overall,2020,400
United Kingdom,Gunma,Overall,2021,40
United Kingdom,Gunma,Overall,2022,320
United Kingdom,Gunma,Overall,2023,"2,830"
United Kingdom,Gunma,Overall,2024,"3,390"
United Kingdom,Hiroshima,Overall,2011,"4,390"
United Kingdom,Hiroshima,Overall,2012,"7,980"
United Kingdom,Hiroshima,Overall,2013,"9,650"
United Kingdom,Hiroshima,Overall,2014,"14,070"
United Kingdom,Hiroshima,Overall,2015,"29,580"
United Kingdom,Hiroshima,Overall,2016,"35,160"
United Kingdom,Hiroshima,Overall,2017,"42,830"
United Kingdom,Hiroshima,Overall,2018,"48,400"
United Kingdom,Hiroshima,Overall,2019,"71,740"
United Kingdom,Hiroshima,Overall,2020,"5,640"
United Kingdom,Hiroshima,Overall,2021,840
United Kingdom,Hiroshima,Overall,2022,"3,720"
United Kingdom,Hiroshima,Overall,2023,"66,100"
United Kingdom,Hiroshima,Overall,2024,"106,860"
United Kingdom,Hokkaido,Overall,2011,"6,120"
United Kingdom,Hokkaido,Overall,2012,"5,370"
United Kingdom,Hokkaido,Overall,2013,"8,840"
United Kingdom,Hokkaido,Overall,2014,"10,610"
United Kingdom,Hokkaido,Overall,2015,"18,330"
United Kingdom,Hokkaido,Overall,2016,"22,120"
United Kingdom,Hokkaido,Overall,2017,"25,530"
United Kingdom,Hokkaido,Overall,2018,"29,280"
United Kingdom,Hokkaido,Overall,2019,"47,400"
United Kingdom,Hokkaido,Overall,2020,"16,280"
United Kingdom,Hokkaido,Overall,2021,"1,580"
United Kingdom,Hokkaido,Overall,2022,"4,980"
United Kingdom,Hokkaido,Overall,2023,"36,410"
United Kingdom,Hokkaido,Overall,2024,"51,750"
United Kingdom,Hyogo,Overall,2011,"4,170"
United Kingdom,Hyogo,Overall,2012,"5,140"
United Kingdom,Hyogo,Overall,2013,"5,600"
United Kingdom,Hyogo,Overall,2014,"6,500"
United Kingdom,Hyogo,Overall,2015,"8,420"
United Kingdom,Hyogo,Overall,2016,"10,560"
United Kingdom,Hyogo,Overall,2017,"9,980"
United Kingdom,Hyogo,Overall,2018,"9,710"
United Kingdom,Hyogo,Overall,2019,"22,690"
United Kingdom,Hyogo,Overall,2020,"1,970"
United Kingdom,Hyogo,Overall,2021,590
United Kingdom,Hyogo,Overall,2022,"1,960"
United Kingdom,Hyogo,Overall,2023,"14,430"
United Kingdom,Hyogo,Overall,2024,"24,430"
United Kingdom,Ibaraki,Overall,2011,"1,540"
United Kingdom,Ibaraki,Overall,2012,"2,090"
United Kingdom,Ibaraki,Overall,2013,"1,320"
United Kingdom,Ibaraki,Overall,2014,"2,170"
United Kingdom,Ibaraki,Overall,2015,"2,450"
United Kingdom,Ibaraki,Overall,2016,"3,680"
United Kingdom,Ibaraki,Overall,2017,"2,530"
United Kingdom,Ibaraki,Overall,2018,"2,110"
United Kingdom,Ibaraki,Overall,2019,"2,940"
United Kingdom,Ibaraki,Overall,2020,650
United Kingdom,Ibaraki,Overall,2021,100
United Kingdom,Ibaraki,Overall,2022,850
United Kingdom,Ibaraki,Overall,2023,"4,450"
United Kingdom,Ibaraki,Overall,2024,"3,330"
United Kingdom,Ishikawa,Overall,2011,"1,490"
United Kingdom,Ishikawa,Overall,2012,"2,460"
United Kingdom,Ishikawa,Overall,2013,"3,570"
United Kingdom,Ishikawa,Overall,2014,"5,040"
United Kingdom,Ishikawa,Overall,2015,"11,120"
United Kingdom,Ishikawa,Overall,2016,"12,660"
United Kingdom,Ishikawa,Overall,2017,"19,040"
United Kingdom,Ishikawa,Overall,2018,"24,590"
United Kingdom,Ishikawa,Overall,2019,"29,470"
United Kingdom,Ishikawa,Overall,2020,"2,680"
United Kingdom,Ishikawa,Overall,2021,440
United Kingdom,Ishikawa,Overall,2022,"2,930"
United Kingdom,Ishikawa,Overall,2023,"36,620"
United Kingdom,Ishikawa,Overall,2024,"71,640"
United Kingdom,Iwate,Overall,2011,370
United Kingdom,Iwate,Overall,2012,360
United Kingdom,Iwate,Overall,2013,370
United Kingdom,Iwate,Overall,2014,270
United Kingdom,Iwate,Overall,2015,420
United Kingdom,Iwate,Overall,2016,870
United Kingdom,Iwate,Overall,2017,710
United Kingdom,Iwate,Overall,2018,"1,060"
United Kingdom,Iwate,Overall,2019,"1,910"
United Kingdom,Iwate,Overall,2020,610
United Kingdom,Iwate,Overall,2021,60
United Kingdom,Iwate,Overall,2022,430
United Kingdom,Iwate,Overall,2023,"2,310"
United Kingdom,Iwate,Overall,2024,"2,910"
United Kingdom,Kagawa,Overall,2011,760
United Kingdom,Kagawa,Overall,2012,530
United Kingdom,Kagawa,Overall,2013,"1,180"
United Kingdom,Kagawa,Overall,2014,"2,060"
United Kingdom,Kagawa,Overall,2015,"1,350"
United Kingdom,Kagawa,Overall,2016,"1,580"
United Kingdom,Kagawa,Overall,2017,"2,130"
United Kingdom,Kagawa,Overall,2018,"3,780"
United Kingdom,Kagawa,Overall,2019,"7,280"
United Kingdom,Kagawa,Overall,2020,670
United Kingdom,Kagawa,Overall,2021,120
United Kingdom,Kagawa,Overall,2022,570
United Kingdom,Kagawa,Overall,2023,"4,140"
United Kingdom,Kagawa,Overall,2024,"6,750"
United Kingdom,Kagoshima,Overall,2011,"2,880"
United Kingdom,Kagoshima,Overall,2012,820
United Kingdom,Kagoshima,Overall,2013,"1,720"
United Kingdom,Kagoshima,Overall,2014,"2,080"
United Kingdom,Kagoshima,Overall,2015,"3,450"
United Kingdom,Kagoshima,Overall,2016,"3,590"
United Kingdom,Kagoshima,Overall,2017,"4,420"
United Kingdom,Kagoshima,Overall,2018,"5,250"
United Kingdom,Kagoshima,Overall,2019,"7,430"
United Kingdom,Kagoshima,Overall,2020,"1,290"
United Kingdom,Kagoshima,Overall,2021,220
United Kingdom,Kagoshima,Overall,2022,480
United Kingdom,Kagoshima,Overall,2023,"5,260"
United Kingdom,Kagoshima,Overall,2024,"6,740"
United Kingdom,Kanagawa,Overall,2011,"31,150"
United Kingdom,Kanagawa,Overall,2012,"40,080"
United Kingdom,Kanagawa,Overall,2013,"47,480"
United Kingdom,Kanagawa,Overall,2014,"56,210"
United Kingdom,Kanagawa,Overall,2015,"56,490"
United Kingdom,Kanagawa,Overall,2016,"59,380"
United Kingdom,Kanagawa,Overall,2017,"60,650"
United Kingdom,Kanagawa,Overall,2018,"68,210"
United Kingdom,Kanagawa,Overall,2019,"110,890"
United Kingdom,Kanagawa,Overall,2020,"13,160"
United Kingdom,Kanagawa,Overall,2021,"12,340"
United Kingdom,Kanagawa,Overall,2022,"11,400"
United Kingdom,Kanagawa,Overall,2023,"65,550"
United Kingdom,Kanagawa,Overall,2024,"105,490"
United Kingdom,Kochi,Overall,2011,420
United Kingdom,Kochi,Overall,2012,260
United Kingdom,Kochi,Overall,2013,230
United Kingdom,Kochi,Overall,2014,280
United Kingdom,Kochi,Overall,2015,320
United Kingdom,Kochi,Overall,2016,440
United Kingdom,Kochi,Overall,2017,430
United Kingdom,Kochi,Overall,2018,590
United Kingdom,Kochi,Overall,2019,790
United Kingdom,Kochi,Overall,2020,100
United Kingdom,Kochi,Overall,2021,30
United Kingdom,Kochi,Overall,2022,70
United Kingdom,Kochi,Overall,2023,660
United Kingdom,Kochi,Overall,2024,"1,580"
United Kingdom,Kumamoto,Overall,2011,"1,680"
United Kingdom,Kumamoto,Overall,2012,"1,410"
United Kingdom,Kumamoto,Overall,2013,"1,320"
United Kingdom,Kumamoto,Overall,2014,"1,820"
United Kingdom,Kumamoto,Overall,2015,"2,580"
United Kingdom,Kumamoto,Overall,2016,"2,100"
United Kingdom,Kumamoto,Overall,2017,"3,250"
United Kingdom,Kumamoto,Overall,2018,"3,630"
United Kingdom,Kumamoto,Overall,2019,"11,440"
United Kingdom,Kumamoto,Overall,2020,"1,140"
United Kingdom,Kumamoto,Overall,2021,660
United Kingdom,Kumamoto,Overall,2022,480
United Kingdom,Kumamoto,Overall,2023,"5,250"
United Kingdom,Kumamoto,Overall,2024,"8,130"
United Kingdom,Kyoto,Overall,2011,"38,960"
United Kingdom,Kyoto,Overall,2012,"72,270"
United Kingdom,Kyoto,Overall,2013,"92,060"
United Kingdom,Kyoto,Overall,2014,"114,350"
United Kingdom,Kyoto,Overall,2015,"133,050"
United Kingdom,Kyoto,Overall,2016,"134,970"
United Kingdom,Kyoto,Overall,2017,"147,190"
United Kingdom,Kyoto,Overall,2018,"174,040"
United Kingdom,Kyoto,Overall,2019,"352,220"
United Kingdom,Kyoto,Overall,2020,"29,860"
United Kingdom,Kyoto,Overall,2021,970
United Kingdom,Kyoto,Overall,2022,"28,500"
United Kingdom,Kyoto,Overall,2023,"314,880"
United Kingdom,Kyoto,Overall,2024,"435,850"
United Kingdom,Mie,Overall,2011,"2,720"
United Kingdom,Mie,Overall,2012,"3,500"
United Kingdom,Mie,Overall,2013,"2,050"
United Kingdom,Mie,Overall,2014,"2,930"
United Kingdom,Mie,Overall,2015,"2,610"
United Kingdom,Mie,Overall,2016,"3,110"
United Kingdom,Mie,Overall,2017,"4,140"
United Kingdom,Mie,Overall,2018,"3,400"
United Kingdom,Mie,Overall,2019,"5,990"
United Kingdom,Mie,Overall,2020,300
United Kingdom,Mie,Overall,2021,790
United Kingdom,Mie,Overall,2022,"1,980"
United Kingdom,Mie,Overall,2023,"2,320"
United Kingdom,Mie,Overall,2024,"3,960"
United Kingdom,Miyagi,Overall,2011,650
United Kingdom,Miyagi,Overall,2012,"1,070"
United Kingdom,Miyagi,Overall,2013,"1,140"
United Kingdom,Miyagi,Overall,2014,"1,720"
United Kingdom,Miyagi,Overall,2015,"2,480"
United Kingdom,Miyagi,Overall,2016,"2,210"
United Kingdom,Miyagi,Overall,2017,"2,460"
United Kingdom,Miyagi,Overall,2018,"3,870"
United Kingdom,Miyagi,Overall,2019,"6,350"
United Kingdom,Miyagi,Overall,2020,"1,770"
United Kingdom,Miyagi,Overall,2021,"1,670"
United Kingdom,Miyagi,Overall,2022,"1,130"
United Kingdom,Miyagi,Overall,2023,"7,500"
United Kingdom,Miyagi,Overall,2024,"8,590"
United Kingdom,Miyazaki,Overall,2011,300
United Kingdom,Miyazaki,Overall,2012,320
United Kingdom,Miyazaki,Overall,2013,630
United Kingdom,Miyazaki,Overall,2014,490
United Kingdom,Miyazaki,Overall,2015,570
United Kingdom,Miyazaki,Overall,2016,590
United Kingdom,Miyazaki,Overall,2017,850
United Kingdom,Miyazaki,Overall,2018,"1,120"
United Kingdom,Miyazaki,Overall,2019,"3,860"
United Kingdom,Miyazaki,Overall,2020,390
United Kingdom,Miyazaki,Overall,2021,820
United Kingdom,Miyazaki,Overall,2022,610
United Kingdom,Miyazaki,Overall,2023,"1,380"
United Kingdom,Miyazaki,Overall,2024,920
United Kingdom,Nagano,Overall,2011,"2,440"
United Kingdom,Nagano,Overall,2012,"2,950"
United Kingdom,Nagano,Overall,2013,"7,140"
United Kingdom,Nagano,Overall,2014,"8,250"
United Kingdom,Nagano,Overall,2015,"11,000"
United Kingdom,Nagano,Overall,2016,"12,260"
United Kingdom,Nagano,Overall,2017,"17,290"
United Kingdom,Nagano,Overall,2018,"18,880"
United Kingdom,Nagano,Overall,2019,"20,810"
United Kingdom,Nagano,Overall,2020,"4,250"
United Kingdom,Nagano,Overall,2021,310
United Kingdom,Nagano,Overall,2022,"2,710"
United Kingdom,Nagano,Overall,2023,"27,830"
United Kingdom,Nagano,Overall,2024,"40,100"
United Kingdom,Nagasaki,Overall,2011,"2,070"
United Kingdom,Nagasaki,Overall,2012,"1,790"
United Kingdom,Nagasaki,Overall,2013,"3,610"
United Kingdom,Nagasaki,Overall,2014,"3,470"
United Kingdom,Nagasaki,Overall,2015,"4,450"
United Kingdom,Nagasaki,Overall,2016,"4,450"
United Kingdom,Nagasaki,Overall,2017,"4,500"
United Kingdom,Nagasaki,Overall,2018,"4,700"
United Kingdom,Nagasaki,Overall,2019,"7,670"
United Kingdom,Nagasaki,Overall,2020,760
United Kingdom,Nagasaki,Overall,2021,550
United Kingdom,Nagasaki,Overall,2022,730
United Kingdom,Nagasaki,Overall,2023,"3,860"
United Kingdom,Nagasaki,Overall,2024,"5,350"
United Kingdom,Nara,Overall,2011,980
United Kingdom,Nara,Overall,2012,"1,600"
United Kingdom,Nara,Overall,2013,"2,200"
United Kingdom,Nara,Overall,2014,"2,260"
United Kingdom,Nara,Overall,2015,"3,300"
United Kingdom,Nara,Overall,2016,"3,790"
United Kingdom,Nara,Overall,2017,"3,780"
United Kingdom,Nara,Overall,2018,"6,000"
United Kingdom,Nara,Overall,2019,"8,160"
United Kingdom,Nara,Overall,2020,720
United Kingdom,Nara,Overall,2021,80
United Kingdom,Nara,Overall,2022,450
United Kingdom,Nara,Overall,2023,"6,140"
United Kingdom,Nara,Overall,2024,"9,860"
United Kingdom,Niigata,Overall,2011,"3,440"
United Kingdom,Niigata,Overall,2012,"3,310"
United Kingdom,Niigata,Overall,2013,"1,990"
United Kingdom,Niigata,Overall,2014,"3,900"
United Kingdom,Niigata,Overall,2015,"3,430"
United Kingdom,Niigata,Overall,2016,"3,210"
United Kingdom,Niigata,Overall,2017,"2,580"
United Kingdom,Niigata,Overall,2018,"2,590"
United Kingdom,Niigata,Overall,2019,"4,350"
United Kingdom,Niigata,Overall,2020,"1,710"
United Kingdom,Niigata,Overall,2021,"1,550"
United Kingdom,Niigata,Overall,2022,850
United Kingdom,Niigata,Overall,2023,"3,750"
United Kingdom,Niigata,Overall,2024,"6,480"
United Kingdom,Oita,Overall,2011,470
United Kingdom,Oita,Overall,2012,550
United Kingdom,Oita,Overall,2013,470
United Kingdom,Oita,Overall,2014,720
United Kingdom,Oita,Overall,2015,"1,190"
United Kingdom,Oita,Overall,2016,"1,510"
United Kingdom,Oita,Overall,2017,"1,780"
United Kingdom,Oita,Overall,2018,"2,690"
United Kingdom,Oita,Overall,2019,"19,170"
United Kingdom,Oita,Overall,2020,510
United Kingdom,Oita,Overall,2021,50
United Kingdom,Oita,Overall,2022,360
United Kingdom,Oita,Overall,2023,"3,530"
United Kingdom,Oita,Overall,2024,"5,830"
United Kingdom,Okayama,Overall,2011,"1,160"
United Kingdom,Okayama,Overall,2012,"1,210"
United Kingdom,Okayama,Overall,2013,"1,830"
United Kingdom,Okayama,Overall,2014,"2,050"
United Kingdom,Okayama,Overall,2015,"2,850"
United Kingdom,Okayama,Overall,2016,"3,680"
United Kingdom,Okayama,Overall,2017,"4,150"
United Kingdom,Okayama,Overall,2018,"4,800"
United Kingdom,Okayama,Overall,2019,"7,940"
United Kingdom,Okayama,Overall,2020,"1,380"
United Kingdom,Okayama,Overall,2021,230
United Kingdom,Okayama,Overall,2022,630
United Kingdom,Okayama,Overall,2023,"6,150"
United Kingdom,Okayama,Overall,2024,"10,430"
United Kingdom,Okinawa,Overall,2011,"2,500"
United Kingdom,Okinawa,Overall,2012,"2,790"
United Kingdom,Okinawa,Overall,2013,"5,800"
United Kingdom,Okinawa,Overall,2014,"11,670"
United Kingdom,Okinawa,Overall,2015,"10,560"
United Kingdom,Okinawa,Overall,2016,"12,010"
United Kingdom,Okinawa,Overall,2017,"14,630"
United Kingdom,Okinawa,Overall,2018,"15,930"
United Kingdom,Okinawa,Overall,2019,"19,120"
United Kingdom,Okinawa,Overall,2020,"3,170"
United Kingdom,Okinawa,Overall,2021,970
United Kingdom,Okinawa,Overall,2022,"2,340"
United Kingdom,Okinawa,Overall,2023,"16,420"
United Kingdom,Okinawa,Overall,2024,"29,010"
United Kingdom,Osaka,Overall,2011,"25,100"
United Kingdom,Osaka,Overall,2012,"27,880"
United Kingdom,Osaka,Overall,2013,"35,670"
United Kingdom,Osaka,Overall,2014,"46,820"
United Kingdom,Osaka,Overall,2015,"66,020"
United Kingdom,Osaka,Overall,2016,"70,790"
United Kingdom,Osaka,Overall,2017,"75,810"
United Kingdom,Osaka,Overall,2018,"81,240"
United Kingdom,Osaka,Overall,2019,"151,110"
United Kingdom,Osaka,Overall,2020,"18,140"
United Kingdom,Osaka,Overall,2021,"5,630"
United Kingdom,Osaka,Overall,2022,"19,900"
United Kingdom,Osaka,Overall,2023,"195,160"
United Kingdom,Osaka,Overall,2024,"317,970"
United Kingdom,Saga,Overall,2011,80
United Kingdom,Saga,Overall,2012,130
United Kingdom,Saga,Overall,2013,270
United Kingdom,Saga,Overall,2014,440
United Kingdom,Saga,Overall,2015,"1,030"
United Kingdom,Saga,Overall,2016,"1,200"
United Kingdom,Saga,Overall,2017,800
